Dialect,Domanda,Risposta
full,x,"Mentri chi fôru arrivati ad àutu mari, si nni vinni 'na forti timpesta, e fu tanta, chi si spèrsiru li ligna unni si truvavanu lu cumpari e lu figghiu di l'àutru cumpari; lu li­ gnu di lu cumpari però si sarvau e chiddu dunni era lu giuvini si annigau vicinu di unu scogghiu; tutti l'omini s'annigàru; lu giuvini furtunatamenti si misi a cavaddu ad un pezzu di tavula e cuminciau a navicari e chicau 'nterra. 'Nta chista terra si misi a girari sulu scuraggiu­ tizzu, e pigghiau pratica in un voscu unni abitavanu tanti fieri, e la sira si prinnuttau sopra 'na cerza pi timuri di li fieri."
full,x,"Ddocu lu Drau si vôta e dici: «Vat­ tinni, pigghiatilli; lu viju ca cu tia nun cci pozzu; pig­ ghiatilli, basta chi davanti di mia nun cci cumpari cchiù.» Bastanti, chistu si 'mpaja li porci davanti, e si metti camina camina: ogni tantu, quannu cci vinía pitittu, fa­ cia 'na manata di ligna, addumava 'na bella bràcia, scan­ nava un porcu e si lu manciava. Mentri chi caminava, 'ncontra e 'ncontra a unu chi tinía 'na muntagna cu li spaddi: «Oh, dici, ccà cc'è unu di forza putirusa ca teni 'na muntagna cu li spaddi. A tia, cci vôi vèniri cu mia?» «E unni?» «A fari li nostri avanzi.» «'Nca jamuninni.» E si misiru a caminari tuttidui. Cami­ na, camina, caminaru n'àutru pezzu di via e 'ncontranu un ciumi granni granniusu, e ad unu chi tinía la ciumàra cu la varva, senza fàrila jiri avanti."
full,x,"e ora cu' nni lu porta lu manciari?» Mentri chi dicìanu accussì, lu malacunnutta si metti a firriari casa casa e vidi 'na palumma aggiucca­ ta a lu nidu, e avía sutta du' ova: li iju pri pigghiari, unu cci cadíu 'n terra e si rumpíu, e l'àutru cci arristau a li manu. Comu vìttiru chistu, li figghi Maghiceddi si misi­ ru a gridari: «Ivì! nun li tuccati! ivì! ca mè matri fini­ sci di mòriri!» Rispusi iddu: «'nca unn'è vostra matri?» «Ddà dintra.» «'Nca purtatimìcci.» E chiddi l'hannu purtatu ddà dintra. Appena chi trasi, vidi a la vecchia curcata supra d'un bellu lettu, chi si lamin­ tava comu fussi malata. «E comu siti viva ancora?» cci dici Peppi."
full,x,"La figghia addumannau tempu e dissi: «Ora tannu io mi maritu, quannu passa un annu, un misi e un jornu di quannu io vinni.» Lassamu a iddi e pigghiamu a Don Giuseppi, ca di quannu partíu la sò Bedda di li setti muntagni d'oru 'un appi cchiù arrisettu caminannu di ccà e di ddà. All'annu e vintinovi jorna, viaggiannu sempri, si trova a ripi di mari vicinu la cità unn'era idda; e vidi un piscaturi cu la varcuzza ca java a piscari. Cci 'ncugna e cci dici: «Bon omu, chi fai?» «Chi fazzu?"
full,x,"Idda si truvò vistuta di robbi di Riggi­ nedda cu li stissi robbi cu cui si l'avianu arrubbatu li fati di lu palazzu riali. Cci dici iddu: «Don Giuseppi, 'un cc'è cchiù tempu di perdiri: fujemu!» Lu trasj 'nta 'na ca­ vallarizza, pigghianu dui belli jimenti: prima di pàrtiri si fannu 'na bella pruvista di manciari e di dinari: li jimenti 'nsiddati, acchiana supra li jimenti. Comu si arràssanu pi jirisìnni sentinu 'na gran battariuna: pirituhm! si sdirrub­ ba lu palazzu, si grapi la terra, e spirisci palazzu e tuttu, arristannu 'na chianura netta. Si misiru a caminari, si 'mmuscàru 'nta li vòscura, e nun sapianu cchiù d'unni avianu a pigghiari. Caminannu caminannu si spersiru l'unu di l'àutru. Lu Don Giuseppi capitò 'nta 'na lucanna, e vicinu sta lucanna cc'era 'na chiesa. Trasi e s'alloggia."
full,x,"La picciotta cci pigliò lu grann'amuri, cci detti li gran dina­ ri, (ca idda dinari nn'avía cu la pala), e cci dissi: «Te', vèstiti; accàttati un palazzu 'nta li Quattru Cantuneri, e dumani sira torni ccà.» Lu 'nnumani sira iddu turnau vi­ stutu 'na galantaría; e idda cci detti n'âtru saccu di dup­ pii pi ammubigghiari lu palazzu di nova 'mminzioni sina a tutti li cosi di la cucina, e poi accattari 'na billissima car­ rozza cu du' belli cavaddi, e tuttu. Lu 'nnumani Don Antuninu fici tutto. Quannu si vitti ca nun cci ammancava nenti, cu lu cunsigghiu di la pic­ ciotta lu Don Antuninu va a 'mmita a lu mircanti, lu pa­ tri d'idda, di jiri a manciari cu iddu."
full,x,"Lu pa­ tri sempri dicía: «Vassa lu lassa jiri a ssu porcu, ca nun si lu merita.» Finuta di mangiari la furastera si ij' a vèstiri di li robbi di lu spunsaliziu. Lu maritu comu la vitti la canuscíu e si l'abbrazzà'; li so' robbi eranu pronti, e s'avi vistutu di Gi­ nirali di lu Regnu di Lònnira e di chiddu di Napuli. Sub­ bitu s'hannu prisintatu a li funnacari: «Vassa binidi­ ca, Papà; Vassa bininidica, Mamà.» «Chistu è mè maritu.» «Chista è mè mugghieri»; e cci cuntanu tuttu lu passaggiu. Cci fu 'na gran cuntintizza 'nta dda casa; e la nora detti 'na bona summa di dinari a li so' soggiri e a lu parrinu ch'avía vulutu tantu beni a lu maritu d'idda. Dopu jorna partèru pi Lònnira, e si guaderu sempri cu la santa paci. Iddi ristaru maritu e mugghieri, E noi ristamu scàuzi di peri. Cianciana."
full,x,"Cerca di ccà, duna lingua di ddà, all'urtimata l'unu di l'àutru sappiru unn'eranu. E comu? ca lu Riuzzu comu sappi ca la matri di Sfurtuna avía vinciutu li Regni, cci mannau 'mmasciaturi, e cci fici sapiri tuttu. Cunsiddirati la cuntintizza di sta matri. Cci iju cu Cavaleri e Dami di Curti. Comu vidi a sò fig­ ghia, si cci accìccia a lu coddu e nun la lassa cchiui. Poi vìnniru li figghi, e cunsiddirati puru la sò cuntintizza; e ficiru 'na gran festa pi tuttu lu Regnu, e arristaru filici e cuntenti. Palermo."
full,x,"«Ah! figghia mia!? A tia nn'hê mannari!?» E 'nta mentri dici accussì, s'arru­ spìgghia Sfurtuna e vidi a sò matri cull'occhi chianciuli­ ni «Ch' aviti, mamà?» «Nenti, figghia mia. Vin­ ni 'na vecchia, accussì e accussì, e mi dissi ca tannu mi pozzu vìdiri lustru quannu nni mannu di la mè casa a dda figghia sfurtunata chi dormi cu li manu 'n cruci...; e sta sfurtunata si' tu!..» «E chianciti pi chistu? cci dis­ si Sfurtuna: ora mi vestu e mi nni vaju.» S' avi vistutu, s'avi fattu 'na truscitedda e si nn'avi jutu. Camina, camina, s'arridduci a 'na banna sularìna, ca cc'era 'na sula casa tirrana. 'Nta sta casa tirrana senti tes­ siri, e talía. Na di chiddi chi tissìanu cci dici: «Vôi tràsiri ccà?» «Sissignura,» cci dici Sfurtuna. «E nni vôi sèrviri?» «Sissignura.» E s'avi misu a scupari e a travagghiari."
full,x,"A li quattr'anni m'addùu un magasenu, e io addiventu un niguzianti grossu...» Quannu cci parsi ad iddu si susi di lu balatuni e cami­ nannu caminannu va fora porta S. Antuninu. Vidi 'na fila di magaseni, e 'na fimmina assittata davanti la porta di unu di chiddi. «Bona donna, dici, si locanu sti ma­ gaseni?» «Gnursì, cci arrispunniu dda fimmina; cu' si l'avi a 'dduari?» «Lu mè patruni, cci dici Don Giu­ vanni Misiranti. Cu cu' hê essiri?» «Cu la signura chi stà ccà susu.» Don Giuvanni pinsannu pinsannu va uscì fuori la porta di la città. nn'un cumpari suo. «Cumpari, cci dici, pi lu San Giu­ vanni 'un mi l'aviti a diri di no: m'aviti a 'mpristari pi vintiquattr'uri un vistitu vostru.» «Gnursì, cumpari.» E Don Giuvanni s'avi vistutu di tuttu puntu sina a lu ra­ lòggiu e a li 'nguanti."
full,x,"Vidi tò maritu chi sorti di gran palazzu chi avi!» Comu tràsinu e scìnninu, dici la soggira: «Don Giuvanni, stu gran palazzu avi­ ti?» «'Unca vui chi vi cridìavu.» E la matri si javà va­ sannu a sò figghia e 'nta li robbi nun cci capía. Abbasta: Don Giuvanni li misi a fari girari; cci ammustrau li gioj, li 'ncartamentì di li fèuda; poi grapíu un suttirraniu unni cc'era oru e argentu cu la pala; poi li carrozzi, li lacchè e tutta la sirvitù: tutti cosi di fataciumi. Hannu scritto a lu soggiru ca si vinnissi tutti cosi, nni facissi un bonu cumprimentu comu dicissimu a Ciccuz­ za, dda fimmina chi Don Giuvanni avía truvatu da­ vanti la porta di lu magasenu, e poi vinissi a lu palaz­ zu tali e tali vicinu Missina."
full,x,"Pinsannu pinsannu, pin­ sau ca li dui armali ca avèvinu avutu libbràta la vita d'iddu (da lui) senza nudda obbligazioni, si avèvinu li­ vatu l'obbligu ognunu a modu sò, e chi lu Principi cu tanta di scrittura ca cci avia fattu, mancu cchiù l'avia pinsatu. Lu 'nnumani pinsau carricàrisi la matina di carbuni e scinnirisinni a la cità rittu rittu ni lu Principi pi arrigala­ riccillu e parràricci di prisenza. 'Nfatti 'n servu iju ni lu Principi e cci dissi ca c'era 'n carbunaru ca ci vulía par­ mi na pietra."
full,x,"Lu carbunaru, doppu ca mangiàru tutti, cci dissi a lu Principi: «Viditi ca cu spacu vi scinnu carta, pinna e calamaru, e scrivitimi, ca pi nèsciri mi dati zoccu mi prumittistivu, e poi quannu sbrigati v'acchianu, ca 'ntra sto tempu nui attaccamu li scali e facemu li ligna.» Lu Principi allura allura si pigghiau la carta e cci scrissi ca cci dava a lu carbunaru tali e tali 'na terza parti di li so' beni ppi premiu e paga d'aviri sarvatu la vita ad iddu, a lu liuni e a lu sirpenti; e doppu ca cci la firmau, cci attaccau la carta nni lu spacu e dissi a lu carbunaru di acchianarisilla."
full,x,"Sò matri preparava ogni jornu gaddini e costi, e ddocu la Principissa cu lu cam­ mareri facía scialabajoccu; e lu Principi cuntintuni ca la mugghieri 'un cci circava manciari, 'un cci circava di­ virtimenti, nè tiatri. Passannu un misi, a la carvunara cci sustava ca avía a spenniri idda; e cci dissi a lu camma­ reri: «Ora, cumpari, quannu finisci sta siccatura di spénniri io?"
full,x,"ca ddoppu razzi come calacina per febbre lenta e leggiera; mignelti per mignatte ecc.) un annu, ancora chianci dui schifíi di testi!» Si vôta poi cu li cammareri e cci dici: «Subbitu, ordini e cuman­ un mio, pigghiati a sta vecchia magàra, jittàtila d'un fini­ struni appinninu.» Li cammareri hannu pigghiatu dda vecchia, l'hannu 'mmurdutu; tiritùffiti! e la sdirrubbaru di lu finistruni. 'Tanàsia si guadíu cu lu Riuzzu. E arristaru filici e cuntenti, E nuàtri ccà senza nenti. Ficarazzi."
full,x,"che, a pezzi a pezzi, in frantumi. 'n'âtra vota; jeu criju ca sugnu a locu d'eternità; ma prima di muòriri; jeu vuollu fari un tastu pi tutti li mura e li 'ncantuneri di lu Palazzu.» «Sì, fllu miu, pìllati tutta la libirtà chi vuoi.» E lu picciuottu avi misu a girari tuttu lu Palazzu, e tan­ tu tastiau, fina ca arrivau unni iddu sapía lu sigretu. Sen­ ti tubbiari unni cc'era lu tuonu, e lu vosi vìdiri. Lu Re s'accurava; ma lu picciuottu cci dissi: «Vui chianciti lu muru, Maistà; ma jeu aiu a pinsari pi la mia vita.» Sfunnau, e vitti na porta, trova la scala, e scinni e scin­ ni; e ammàtula lu Re dicía: «Bada ca dduocu truovi un liuni!» Iddu vosi scìnniri sempri. Arrivannu a la filo­ ra, si pilla la menza-canna, e, finta ca jucava, misurò li cinquanta canni di tirrenu."
full,x,"«Si­ gnuri Capitanu, affacciati, ca criju ca cci cc'è na caccia guardata; si tantu vi piaci, putemu jiri a divirtìrinni.» Subbitu s'hannu misu 'nta 'na varcuzza, e hannu jutu 'nta 'na grutta e truovanu du' gieganti. «Vuliemu vìdiri lu curaggiu chi hannu chisti dui gieganti? dici lu Capitanu. Sparamu na scupittata a pavientu.» Comu jèttanu la scupittata, li dui gieganti si jittaru tutti dui a facci pir tierra. «Capitanu, dicinu li marinara, chisti sunu mancia-maccarruna cu sicurizza; per cui putiemu 'ncugnari cu libirtà.» «Vugàtri gieganti, chi cosa faci­ ti?» cci dumanna lu fillu di lu mircanti. «Zappamu terra d'oru.» «E di sta terra d'oru si può aviri qualchi puocu?» «Quantu vi nni piaci, e quantu vui nni vuli­ ti.» Aviennu sta libirtà, si misiru a carriari tierra d'oru 'nta lu sò bastimientu. Lu mari assirinau e accussì s'han­ un misu a lu sò viaggiu."
full,x,"Chistu bellu giuvini è unu ric­ cu quantu lu mari, è sulu, e fici un palazzu granniusu, longu se' migghia e cci misi lu scrittu accussì e accussì: e pri chistu tò patri lu voli nòciri, e lu voli dicapitatu si 'n capu a l'annu, un misi e un jornu nun cci sapi diri unni si' misa tu e 'un cci duna lu signali. Sarva ad iddu, a stu bellu giuvini, ed è la furtuna di tia.» Allura la Riggined­ da, ca di lu giuvini si nn'avia 'nnamuratu fina 'nta l'ossa, cci va 'ncontru allegramenti; s'avi livatu di lu jìditu l'a­ niera in cui stava dentro l'achila lu giovane)."
full,x,"Si raccunta, Signuri miu, ca 'na vota 'ntra 'na cità ccli­ ra 'n (un) parrinu fattu Abbati, ca si mantinía ccu carroz­ zi, cavaddi, stafferi, cocu, mastru di casa, sigritariu, cammareri e tanti e tanti àutri pirsuni, pi tutti li so' ric­ chizzi ca avia. St'Abbati non pinsava a nenti, sulamenti a mangiari, vìviri e dòrmiri. Tutti li parrini ni avèvinu 'na granni immidia e macàri tutti li siculara, e lu chia­ màvinu l'Abbati senza pinseri. 'N jornu si attruvau a passari di stu paisi lu Re e trat­ tinni; a corpu tutti li 'nnimici di st'Abbati jeru ni lu Re e cci lu jeru a 'ncusari, dicènnucci: «Riali Maistà, 'ntra stu paisi cc'è unu cchiù filici di vui, riccuni e chi non cci manca nenti di supra la terra; e si fa chiamari l'Abbati senza pinseri."
full,x,"Pippinu comu nni fu mannatu, si iju a fari surdatu. La figghia di lu mircanti vinni a sapiri sta cosa, pigghia 'na bona summa di munita d'oru, si vesti d'omu e lassa la casa di sò patri. Comu si nni iju, si iju a scriviri pi surdatu nni lu stissu Riggimentu di Pippinu. Prummisi dinari, finta ca fici valintizzi ammazzannu latri chi l'assartàru, e avanzò Capurali. Ddoppu quar­ chi misi, 'n'âtra valintizza; misi li 'mpegni, e avanzò Sar­ genti. 'Sennu chi fu Sargenti, appi lu pinseri d'essiri avanzatu Tinenti. Prumisi 'n'âtra summa e fu avanzatu Tinenti. Comu fu Tinenti cci tuccava la càmmara nna lu stissu palazzu di lu Re; e cci tuccava lu trabbanti; misi a firriari lu Riggimentu, e si pigghiò pi trabbanti a Pip­ pinu. Pippinu la putía canusciri?"
full,x,"Comu arriva a Palazzu fici sapiri ch'era mannatu di lu patri di la Princi­ pissa; e chi duvia parrari cu la 'Nfantina. Subbitu scin­ níu 'nta lu suttirraniu. Fiurina fu custritta a ricivillu, e Ardanti cci dissi: «Altizza Riali, io sugnu figghiu di lu Re, chi avi priciuneri a vostru patri. Si vui lu vuliti libbiratu, aviti a 'ccittari a mia pi maritu.» Idda chian­ cennu pi la pena di lu patri, rispusi: ca nun putia accitta­ ri pirchì cci avia datu la sò parola ad un giuvini, e si cuntintava chiuttostu mòriri, chi mancari di fidi. Si vôta iddu, e cci dici: «Ebbeni, si vui lu vidissivu, lu canu­ scissivu a stu giuvini?» «Io lu canuscissi, ma cu' sa s'è vivu!...» A sta cosa Ardanti si svilau, e cci cuntau tutti li so' passaggi, e cci mustrau l'aneddu chi cci avia datu quannu s'avianu datu parola."
full,x,"Si cunta e si raccunta a lor Signuri ca cc'era un Re e 'na Riggina. Stu Re era affiziunatu assai di un Principi; la Riggina affiziunata di la mugghieri di stu Principi; e si stimavanu tantu chi quasi quasi tutta la vita di stu Principi e sta Principissa passava sempri a Palazzu. La sira facìanu 'na longa cummirsazioni, e lu Principi e la Principissa eranu custritti, a notti avanzata, di ritirarisi a lu sò palazzu. 'Na vota la Riggina cci dissi a lu Re: «Maistà, a mia mi pari piatusa la Principissa, ca 'nta la notti avi a nèsciri pi ritiràrisi a la sò casa. A mia mi pa­ rirría megghiu chi cci dassimu un quartu 'nta lu nostru Palazzu: ammenu l'avemu sempri vicini.» Lu Re cci ri­ spusi. «Sì, è bona la tò pinsata."
full,x,"«Io parru cu li pianeti.» «E chi cci di­ citi a li pianeti?» «Cci dicu ca li ringraziu di la grazia chi m'hannu fattu!» «E chi grazia v'hanno fattu?» «M'hannu fattu la grazia ca figghiau mè mugghieri e fici un màsculu; figghiau vostra mugghieri e fici 'na fimmi­ na: e stu màsculu e sta fimmina quant'è ura hannu ad es­ siri maritu e mugghieri!» «Ah vecchiu fitusu! dici lu Re; e com'hai lu curaggiu di diri sti cosi a la prisenza mia! Dumani nui parramu!» E tuttu abbiliàtu si iju a curcari. La 'nnumani àutru pinseri non appi chi di vistìrisi e turnari a lu Palazzu. Caminannu caminannu, 'ncontra a li so' Cavaleri e Maggiordomini; cci dici a unu: «Curri a Palazzu e sammi a diri s'è veru ca la Riggina parturíu.» Lu Cavaleri curri, e 'ntra un vìdiri e svìdiri fu ddà."
full,x,"Cc'era 'na vota un Re; stu Re 'na jurnata iju a caccia cu tutta la sò sirvitù. Mentri java cacciannu s'annègghia lu tempu e accumenza a chiòviri l'acqua pìsuli pìsuli. Curri di ccà, curri di ddà: si spersiru tutti, e lu Re si iju a ricuvirari 'ntra 'na casina sularina, unni attruvau un vic­ chiareddu ca cci detti alloggiu, e cci asciucau li robbi. La notti mentri lu Re era menzu appinniccatu, senti ca lu vicchiareddu parrava a vuci forti. Affaccia e nun vidi a nuddu: «Cu cui parrati, bonu vecchiu?» cci spija lu Re."
full,x,"Lu Riuzzu si 'ntisi vèniri 'na gran quaranata, arrigurdànnusi ca chidda era la povira picciotta chi l'avía libbiratu, e iddu l'avía sputatu di la stissa manera. Comu lu catalettu turnò a Palazzu, subbitu iddu manna 'na 'mmasciata a chista ca cci vulía parrari. Ma li fati ca pi idda pigghiavanu sempri la spata pi la punta, cci mannà­ ru a diri: «Nonsignura; sta grazia di parrari cu la no­ stra Signura, iddu nun l'avi ad aviri. Iddu, stu vostru Riuzzu, chi si cridía ca avía a pigghiari 'na catùgghia quannu cci sputau? E nun lu sapi ca chista è 'na figghia di Re 'ncurunatu; ddoppu d'avìricci fattu sbattisimari la sò vita.... Ora iddu si sbattissi la testa mura mura ca la nostra 'Mperatrici nun lu voli!...» Sapiti comu cci stava finennu a lu Riuzzu? ca pi la pena cci stava appizzannu la vita."
full,x,"Camina supra lu passettu, arrivannu a menza mità di stu passettu, finci ca ti senti pùnciri di 'na spina e lassa fari a nuàtri. Ma fàlla supra lu naturali...» La pic­ ciotta passa, vistuta cu un àbbitu di rosa ca lu paru 'un s'avi vistu mai 'nta lu munnu, cu braccialetti, cullani e petri priziusi; a lu menzu di lu passettu: «Moru! grida idda; 'na spina mi puncíu!...» Li fati la pigghiaru, e si l'aggiraru a lu palazzu, assintumata. Lu Riuzzu ca la stava aspittannu all'àutra punta di lu passettu, vulía cur­ riri pi jilla ad ajutari, ma, ordini d'idda, sta cosa nun la potti fari; e si misi a muzzicari tuttu. La gamma vunciau; medici, giunti, un midicamentu java e n'àutru nni vinía: la 'Mperatrici s'arridduciu ca si fici lu Viaticu. E lu Riuzzu ca 'un cci putía jiri...."
full,x,"Chistu fattu, puru è piatusu. Ora cuntàtinni unu vui,» cci dici all'àutru giuvini. «Signura mia, si senti lu mio, vassía si menti a chianciri. 'Nca, signuri, mè patri mi mannò a fari 'na mircanzia. Lu primu jornu, mi scurau 'nta 'na lucanna. Mi dèttiru risettu, e manciai e poi mi jivi a curcari. Io la sira mi dicu li divuzioni: mi dissi li divuzioni. Comu fi­ nìsciu li divuzioni, e mi calu pi vasari 'n terra; viju e viju un mortu tisu tisu stinnicchiatu sutta lu lettu. Comu viju a chistu, dicu: «Chistu sarà mortu d'assira; ccà certu nni fannu offiziu d'ammazzari genti; cchiù tardu vennu a 'mmazzari a mia.» E chi fici io? pigghiai lu mortu e lu curcai 'nta lu lettu, e io mi misi tisu tisu sutta lu lettu, senza mancu pipitari."
