Dialect,Domanda,Risposta
full,x,"Nzinu đđâ virsioni 0.01 si putìa cumpilari jé fari pàrtiri a shell GNU Bash: cc'jèra un sistema upirativu minimali đđî unnì pirò putìanu accuminzàri assai megghiuramenti. À l'accuminzagghia s'avìa lu bisognu đđî un computer ccû Minix ppì cunfiguràri, cumpilàri jé nstallàri Linux (nzinu à virsioni 0.10, a 0.11 putìa vèniri cumpilata đđî Linux stissu), picchì addupirava lu filesystem đđû sistema unni s'appujava. Prestu li sistema Linux furu megghiu đđî Minix comu funziunalitati, Torvalds jé àutri sviluppaturi đđî Linux abbissanu lu sò kernel ppì fallu funziunari cchê cumpunenti GNU jé li prugrammi user-space ppì fari un sistema upirativu cumpletu, funziunanti jé lìbbiru. Lu 29 đđî jinnaru 1992 Andrew Tanenbaum, auturi đđî Minix, prubbabbirmenti siddiatu đđû forti ntiressi a viriri Linux 'ntò newsgroup đđû ssò sistema upirativu scrivìu un missaggiu ccû titulu ""LINUX is obsolete"" (LINUX jè obsulitu). Ntô post Tanenbaum criticava l'architittura monulitica đđû kernel Linux jé a ssò scarsa purtabbilitati."
full,x,"Ntî Winnows s'addopira lu carattiri backslash (""\""); ntî Linux, comu videmma ntî tutti li sistemi Unix (comu puru ntî àutri sistemi upirativi), s'addopira lu slash (""/""). Macari lu siparaturi đđî pircursu ntê URL đđê diversi prutucolli đđî riti (comu li nnirizzi internet) jè custituiutu đđû slash; lu mutivu jè cchì li riti đđî computer jé Internet hannu nasciutu ncapu a sistemi Unix. Casi tutti li softwari dispunìbbili supra Linux sunnu lìbbiri cu licenza GNU, ergu unu poti nstallari qualegghiè softwari sulu scrivennu un cumannu cû lu nomu scigghiutu ntâ ntirfaccia terminal. Asempiu, ppì nstallari ""Amarok"", un litturi mp3:
(La sintassi poti canciari a sicunnu dâ virsiuni)"
full,x,"Quannu, a l'èbbica, la puisìa vinni pubbricata, tutti li copii foru sichistrati picchì mmitàvanu a la viulenza. Vinni n'àutra vota pubbricata câ rispusta di Cristu canciata e ca ammita a la rassignazzioni. Chista è la secunna virsioni:

Rispusta di lu Cristu:

E tu chi ti scurdasti, o testa pazza,
chiddu ch'è scrittu 'nta la Liggi mia? Sempri in guerra sarà l'umana razza
si cu l'offisi l'offisi castija! A cu l'offenni, lu vasa e l'abbrazza
e in Paradisu sidirai ccu mia:
m'inchiuvaru l'ebrei 'nta sta cruciazza:
e Cielu e Terra disfari putia!""

S'hai traduciutu n'artìculu o hai criatu na vuci e riteni ca sia lu casu di fàrila canùsciri picchì è cumpreta n tuttu, signàlila. Naturalmenti, sunnu boni accittati suggirimenti e canciamenti chi mìgghiùranu lu travagghiu. Signala na vuci Archiviu Talìa tutti l'articuli n vitrinaLa Buccolica Don Chisciotti e Sanciu Panza Origini di lu Munnu Ditirammu: Sarudda
Centona
Lingua e dialettu"
full,x,"Lionel Andrès Messi Cuccittini, dittu Leo (Rosario, 24 di giugnu 1987), è un jucaturi di palluni argintinu chi joca comu attaccanti o centrucampista nta l'Inter Miami, na squatra miricana, e nta l'Argintina. Nta so carrera vincìu ottu palluna d'oru, quattru Champions League e un munniali. Assimilatu a la liggenna da nazziunali argintina Diego Armanno Maradona, è cunziddiratu unu di li megghiu jucaturi di tutti li tempi. Dittu ""la Pulga"" (""la pulci""), è lu jucaturi c'avi vintu cchiù trufei (46) e chiddu cu cchiù assist (379)[2] nta storia dû palluni. Nascìu di Jorge Horacio Messi e Celia María Cuccittini ntô spitali talianu ""Garibaldi"" di Rosario. Lu bisnonnu di so patri e lu bisnonnu di sa matri eranu ntrammi di li Marchi. Havi dui frati, Rodrigo e Matías, e na soru, María Sol. Ntô 2017 si maritau cu Antonela Roccuzzo cu cui avi tri figghi: Thiago, Mateo e Ciro."
full,x,"Appartinni â Lutaringia e a lu Sacru Rumanu Mperu nzinu a lu XIV sèculu, quannu fu nziruta ntô regnu di Francia e li reghi francisi nni ficiru lu centru dî sô attivitati rivoti versu l'Italia. La citati ristava di grannizza mudesta, ma si distinguìu 'n campu riliggiusu, tantu ca lu sô viscuvu fu elivatu a lu rancu di primati di Gaddia di papa Grigoriu VII ntô 1078. Ntô XIII sèculu ci si tinniru dui cuncili. Lu sviluppu ecunòmicu majuri s'happi a partiri di lu XVI sèculu, cu l'agghicata dî vancheri fiurentini e di mircanti, attirati dî franchiggi reggi e dî feri ca ci si tinìanu quattru voti l'annu. Ci si sviluppau 'n particulari lu cummerciu dâ sita. Di st'èbbioca rèstanu nummurusi immòbbili di stili rinascimintali, ca tistimunianu la ricchizza dâ citati."
full,x,"Ntô 1832 fu culligata pi menzu d'na dî cchiù antichi ferruvii â vicina citati di Saint-Étienne (Santu Stèfanu). Duranti la Sècunna guerra munniali, essennu situata 'n na dî zoni nun accupati nzinu a lu 1943, accugghìu nizziarmenti tanti rifuggiati. Doppu l'accupazzioni divinni un centru dâ Risistenza, favuruta 'n chistu dî tanti passaggi cummigghiati nterni a l'edifici (ditti traboules 'n liunisi), ca pirmittìanu di sfuiiri cchiù facirmenti a l'accupanti tudischi. Lu ""Museu dâ Risistenza"", cullucatu nta l'antica sedi/seggi dâ Gestapo, renni oi umaggiu a stu passatu. La citati vinni bummardata di l'aviazzioni alliata lu 26 di maiu dû 1944, anticchia prima dâ sô libbirazzioni. Nta l' anni 1960 comu ntô restu dâ Francia, criscìu grannimenti lu nùmmaru di l'abbitanti e foru custruiuti novi quarteri d'abbitazzioni 'n piriferia: La Duchère p'accògghiri li rimpatriati di l'Algeria (chiamati Pieds-Noirs azzoè Pedi-Niuri), Mermoz, Rillieux."
full,x,"Ntô Supplementu a lu Cosmoglotta 7 (1927), fu prisintata na traduzzioni di l'òpira dû pueta pirsianu Saadi Shirazi, nzèmmula a l'òpira di Hermann Keyserling nta l'edizzioni sichenti dû 1927. Na para di traduzzioni foru pubbricati nta l'anni '30, tra cui Lu es mi hem? di Konstantin Balmont, Manuel Menennez di Edmonno De Amicis e Un Descense in li Maelstrom di Edgar Allan Poe. Sparti, foru pubbricati diversi òpiri urigginali, comu n'antuluggìa di puisìi, Li Astres di lu Verne (""Li pianeti dâ primavera""), di Podobský, Krasina, raconta di lu subterrania di lu Moravian carst di Kajc, e diversi òpiri di A. E. Cortinas e P Dimitrìu. Na raccolta di storii curti, Historiettes in Occidental, fu pubbricata ntô 1930 di Ric Berger. Nta lu 1951, cu la criazzioni di Interlingua, accuminzaru a sustèniri sta nova lingua d'IALA, assai uccidintalisti, tra cui Berger, na di li cchiù mpurtanti pirsunaggi di lu muvimentu Interlingua."
full,x,"Nta l'età rumana la puisìa era quantitativa, si basava vol diri supra l'altirnanza tra sìllabbi longhi e sìllabbi curti: lu metru cchiù diffuso - spiciarmenti picchì metru di l'èpuca - era l'ESAMiTRu. La puisìa avìa a èssiri liggiuta o ricitata scannènnula riurusamenti a tempu, anchi si certi studi ricenti linguìstici parissi c'avìssiru mustratu la natura milòdica di la lingua latina, ca la facìssiru assumigghiari cchiù quasi a li lingui orientali ca a l'attuali lingui niolatini."
full,x,"9 Ddu Diu, a lu quali rinnu cultu nta lu me' spìritu annunziannu lu vancelu di lu Figghiu so', è tistimuni chi iu mi ricordu sempri di vuàutri, 10 addumannannu sempri nta li me' prijeri chi pi vuluntà di Diu mi si grapissi na strata pi vèniri nzinu a vuàutri. 11 Nfatti aiu un vivu disìu di vidìrivi pi cumunicàrivi qualchi donu spirituali pirchì putìssivu èssiri furtificati, 12 o megghiu, pi rinfrancàrimi cu vuàutri e ntra vuàutri pi menzu di la fidi chi avemu 'n cumuni, vuàutri e iu. 13 Nun vogghiu, dunca, chi nun canusciti, oh frati, chi chiossai di na vota aiu avutu la ntinzioni di vèniri nzinu a vuàutri - ma nzinu a ora nun potti èssiri - pi arricògghiri qualchi fruttu puru ntra di vuàutri, comu ntra l'àutri Gintili."
full,x,"Nunustanti ammirassi a generositati e a preoccupazioni ri Geldof, lu cunnutturi TV Bill O'Reilly da Fox News fu criticu riguardu a svista du prudutturi du Live Aid su i piccìuli raccolti pi dari da manciari a la pupolazzioni Etiope, facennu nutari ntô giugnu 2005 ca parti di funni sunnu stati rubbati ra Mengistu Haile Mariam e la so armata. O'Reilly susteni ca li dunazioni avissìru a essìri cuntrullati ra organizzazioni a scopu beneficu operanti ne paisi ca ricivinu aiutu, immeci ri guverni ca putissìru essìri currotti. Tim Russert, intervistannu Bon su Meet The Press pocu dopu l'affermazioni ri O'Reilly, proposi chisti e avutri problematiche a lu cantanti rock. Bono arrìspunniu ca la corruzioni, nun i malatie o a fami, fu a maggìuri minaccia pi l'Africa, cuncurdannu su fattu ca organizzazioni ri assistenza stranieri avissìru a decidiri comu vannu spisi i piccìuli."
full,x,"L'organizzatori du cuncertu annu successivamenti dittu ri essiri stati particolarmenti attenti a assicurarisi ca almenu un cumpunenti di Beatles, specialmenti Paul McCartney, pigghìassi parti o cuncertu poiché a prisenza di un “elder statesmen” di la mùsica britannica avissi datu granni legittimazzioni a li occhi di capi pulitici a li quali si stava circannu ri canciari opinioni. McCartney accìttò ri esibirisi dicennu ca “lu management” - so figghìu- l'avia persuasu a pigghìari parti o cuncertu. Ntô cuncertu fu l'ultimu artista (tralassannu lu finali da Bann Aid) ad acchìanari ntô palcu e unu di pochi ad aviri suffertu ri problemi tecnici."
full,x,"S'arriva dunche a fini du cuncertu, cu i quattru cumpunenti ca cantanu We Will Rock You, Frienns Will Be Frienns, We Are the Champions e God Save the Queen, 'n cui Freddie saluta lu pubbricu vistutu da regina purgennu a corona o pubbricu. virsioni dû 2003 (Hollywood Records)
DVD 1
durata tutali du cuncertu: 1 h: 50 min: 56 s
DVD 2
cuncertu du 12 di giugnettu 1986
cuncertu ri l'11 di giugnettu 1986
filmatu ri provi pu Magic Tour cuntinenti na l'ordini i seguenti canzuni:
Lu filmatu nisciu originariamenti ntô 1990 'n VHS cu titulu “Queen Live At Wemmley” e na tracklista arridutta rispettu lu cuncertu cumpletu (virsioni DVD/duppiu CD virsioni rimasterizzata ntô 2003 ra Hollywood Records). Ri seguitu a scaletta pruposta ntô VHS originali:"
full,x,"Ntâ terza mmintazzioni Margarita ripprisenta na speci di punti di liami: essènnusi mparata a vulari e a cuntrullari li sò passiuni (ma senza scurdàrisi dê littirati rispunzabbili dâ dispirazzioni dû sò nnammuratu), trasi ntô munnu dâ notti, e vola â nuda supra li fitti furesti e supra i ciumi dâ Matri Russia, e doppu ca veni purificata torna n'autra vota a Mosca e participa ô ballu di primavera dô Diavulu. Vicinu a Wolann-Diavulu duna lu bimminutu a tutti li pirsunaggi tristi e scuri dâ storia ca nèsciunu dâ porta aperta dû Nfernu. Margarita supravvivi a sta prova senza cèdiri e s'accunchista d'accusì, clu duluri e l'innuccenza, la pussibbilità ca lu diavulu ci rializza lu sò disideriu cchiù fotti. Idda scegli di libbirari lu sò Maistru e di viviri cu iddu pòviri ma nnammurati."
full,x,"Accuminzannu di l'VIII sèculu a.C., la Sicilia fu suttamisa di na fudda di migranti cu lingui diffirenti: greci, finici, rumani, vantali girmànici, goti di la Sbezzia, àrabbi, nurmanni, sbevi, e poi l'angiuvini, l'aragunisi, li spagnoli, li savoia, l'austriachi, li burbuna e li ngrisi. Avissi a èssiri fàcili capiri nta quali misura, cu tutti sti nfrussi, la lingua siciliana s'avissi pututu sbiluppari agghicannu a èssiri chidda ca si parra e si scrivi òi. Lu latinu si ntrasìu assai supra li variazzioni di li parrati siciliani, macari siddu lu grecu era cchiù diffusu di dui sèculi prima di la cunchista rumana. Cu li diffirenti accupazzioni l'usi e li custumi di li siciliani canciaru, ma la lingua nun canciau nta la sò ntiritati, anzi s'arricchìu pi l'assimilazzioni di na nfinitati di vucàbbuli dirivati di tanti lingui aurupei, urintali e africani ca traseru nta l'idioma sicilianu."
full,x,"Un suntu d'ogni cuntu:
Quannu finisci stu terzu cuntu dû pappagaddu, lu cuntu principali cuntìnua:
 «V'avi piaciutu, mamma bedda, stu cuntu?»
 «Sì, figghiu miu» «Ma cu la vecchia nun cci avita a jiri, sapiti!»
Comu finìu lu cuntu, veni lu cammareri:
 «Signura, Signura, lu patruni vinni»
 «Veru! dici la signura. Ora senti, pappagaddu: ora jo ti fazzu fari na gaggia nova.» Junci lu patruni grapi tutti li finistruna; s'abbrazza cu la mogghi. A ura di manciari, lu pappagaddu lu mìsiru nta lu menzu di la tavula. Nta lu megghiu, jetta lu pappagaddu na sbrizziata di vrodu nta l'occhi di lu patruni. Lu patruni, ca si ntisi abbruciari l'occhi, cci detti di manu. Lu pappagaddu l'afferra pi li cannarozza, l'affuca e vola. Vola, e va nta lu chianu:
 «Pappagaddu sugnu, e omu addiventu!» e si nni turnò beddu asciuttu e pittinatu, omu, nta lu Càssaru. Scontra lu Cavaleri:
 «Sapiti!"
full,x,"Contrariamente a quantu si pò leggìri sulitamenti su riviste divulgativi, nun esisti ancùora a prova ca li distanzi nnè strutturi di lu spazziutempu sianu quantizzati 'n unitati di lunchizzi di Planck. 'N alcuni tiurii a lunchizza di Planck eni a scala nnà quali a struttura di lu spazziutempu addìventa duminata da effetti quantistici dannuli na struttura a scuma. Tuttavia avutri tiurii nun pigghìanu 'n cunsìdirazioni chisti effetti. L'area di Planck, uguali a la lunchizza di Planck ô quatratu avi un ruolu cchìu chiaru 'n gravitati quantistica. L'intrupìa dì buchi nivuri eni data da 

k
A

/

4

ℓ

P

2

^{2}}

 dunni A eni l'area di l'urizzunti di l'eventi e 

k

 a custanti di Boltzmann."
full,x,"Lu MIS participau all'elizzioni riggiunali siciliani dû 20 di aprili 1947, unni pigghiau un bonu risurtatu cu 171.470 prifirenzi (quasi lu 9%) facennu 8 diputati: Antrea Finucchiaru Aprili, Giuacchinu Girmanà, Cuncettu Gallu, Attiliu Castrugiuvanni, Pippu Calatabbianu, Saru Cacopardu, Tanu Dracu e Petru Lannulina. Cu tuttu chistu lu muvimentu scumparìu dâ pulìtica doppu l'elizzioni pulitichi dû 18 di aprili 1948 quannu lu MIS nun arriniscìu a pigghiari mancu na sègghia. Doppu la scunfitta elitturiali spuntanu li dimissioni di Finucchiaru Aprili e di àutri membra. Senza ca mai ci fu un sciugghimentu furmali, lu MIS supravvissi pi dicenni, ntâ forma di gruppu di prissioni ca ni tutilau la mimoria e la cuntinuità, grazzî ô travagghiu di diriggenti comu Franciscu Mazza e Saru Fasanaru, cu scarsi apparizzioni elitturiali cu diversi noma e sìmmuli, ntra chisti chiddu ca purtava lu nomu di Muvimentu - Stòricu - Sicilianu M.I.S."
full,x,"Probabilmenti si tratta ri na virsioni filusofica ra morti, 'n quantu a matri rapprisenta 'n realtà lu cerchiu ra vita iniziali, ca 'n idda finisci attraversu lu ritornellu a la matri terra. Dopu sta strofa parti un assulu ri May, sìenza distursuri, ca rilassa l'ascoltaturi. L'ultima strofa è cantata proprio da lu chitarrista, picchì Mercury nun appi lu tempu a finiri a canzuni. A la fini ra canzuni, sempri secunnu a virsioni pruspittata ra l'autori, si cumpi lu percorsso cuntrariu, chiddu ca arriporta a l'origini, chinni si passa da lu cunceru ru Wemmley Stadium ru 12 di giugnettu 1986, finu a un pezzu ra prima canzuni rigistrata “Goin' back”, scritta ra Freddie Mercury sutta lu nomu ri “Larry Lurex”, unu ri One Vision e lu piantu ri un picciriddu, lu quali rapprisenta a nascita."
full,x,"No nomu ri l'album si po' nutari lu riferimentu o destinu e a tuttu chiddu ca iddu cumporta ('n ngrisi “made in heaven” significa “fattu 'n paradisu”; no sensu menu littirali significa “già rializzatu, già scrittu da lu destinu”), ma cchiù significativu è lu sensu letterali, ca voli fari viriri a partecipazioni ri Freddie Mercury, defuntu, a la creazioni ru discu, nisciutu appuntu postumo a lu cantanti, ntô 1995, dopu quattru annu ra morti ru cantanti, ntô 1991). Pi quantu riguarda l'avutri canzuni, Heaven for Everyone è un demo du 1980, pinzatu inizialmenti pi essiri inclusu na l'album The Game, mentri Let Me Live è un abbozzu ri canzuni ca Freddie avia incisu cu Rod Stewart ntô 1983 e ca inizialmenti avia a essiri misa na l'album The Works (I parti vucali di Rod Stewart sunnu stati poi sostituiti da la vuci ri Roger Taylor)."
full,x,"Di l'ottucentu s'accuminciau a cummimurari lu miraculusu fattu d'armi cu na Sacra Rapprisintazzioni unni lu pòpulu sciclitanu participava facennu la parti di li Nurmanni e chidda di li Turchi.[1]
 La sacra rapprisintazzioni dâ battagghia di li Milizzi
Tutti l'anni, a Scicli, a lu primu sàbbatu ca veni prima dâ simana di Passioni, veni fatta la ""sacra rapprisintazzioni di la battagghia di li Milizzi (o di li Mulici)""; l'atturi sù li stissi citatiti di Scicli, cui fa la parti dû mussurmanu e cui chidda dû cristianu; li primi cu a capu l'emiru Belcani (Bel-Kan) e li secunni cumannati dû Conti Ruggeru 'n pirsuna."
full,x,"Giuvanni De Crescenzu uttinni nortri di Arfonzu lu Magnànimu ca lu fèudu di Rivinusa fussi elivatu di sìmprici a nòbbili e ci fussi cunciduta la giurisdizzioni civili e criminali. Chistu avvinni lu 30 di dicèmmiru dû 1472. Rivinusa chinni ci avi na sò cresia, un signuri, un fùnnacu - arbergu e li canònici. N'àutra tappa dâ storia di Rivinusa n'è data dâ funnazzioni dâ Matrici. Fu propiu don Giàcumu Bonannu Colonna ca ntô 1621 cu n'assimbrea sulenni prucramau la libbirazzioni di Rivinusa dâ fiudalitati di Licata e cresi ô vìscuvu monz. Trama l'auturizzazzioni a custruiri na cresia cchiù granni di chidda dâ Madonna dû Ficu. La cresia vinni custruuta ntô 1632 e ntô stissu annu vinni prucramata Matrici. Nta stu mentri Rivinusa s'accriscìu, ci avi n'amministrazzioni cumunali nnipinnenti e li sò giurati."
full,x,"Àutri granni sunnu lu marucchinu Boumalik, li kenioti Cheruyot e Kiptarus, Màssimu Vicenzu Mòdica, Franciscu Bennici, Sarvaturi Vincenti e tanti àutri... Lu Trufeu fu criatu ntô 1993, e vitti triunfari, comu già dittu, l'urganizzaturi Giancarlu La Greca, tannu participanti cu la SBM Palermu. Ntô 1994 videmu a Rubbertu Scarlata supra lu gradinu cchiù àutu dû podiu, siquutu pi dui anni di sèchitu di Sarvaturi Vincenti, Àncilu Curtu Pelli dâ vicina Caniattì, appoi ntô 1999 videmu arrè a Sarvaturi Vincenti; lu millenniu novu si grapi â nzegna di Màssimu Vicenzu Mòdica, appoi ntô 2001 videmu a lu primu straneru a vìnciri a Rivinusa, Haron Torotich, ntô 2002 videmu a l'ùrtimu talianu a v ìnciri a Rivinusa, Franciscu Ingargiola. Dû 2003 n appoi sulu duminiu èstiru: ntô 2004 e 2005 videmu v ìnciri a l'eritreanu Afringy, ntô 2005 nfini trionfa Benson Barus."
